TotalAlpha,TotalBeta,TotalGamma,RelDelta,RelTheta,Theta_Alpha,Beta_Alpha,Gamma_Beta,attention,meditation,state
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6706453375854488,0.7220344776646316,0.514594839978868,0.513333484100587,0.1919950928493042,0.18658024249647007,0.19600670406255707,0.10520603467703528,0.5013321520202892,0.5206957520169606,1
0.6907824871116078,0.7317291295442307,0.7833789303666796,0.4543135015965521,0.14703425852986643,0.2320884687487813,0.18702559019926862,0.4515703720792386,0.45253466914555035,0.6020255924545638,0
0.6907824871116078,0.7317291295442307,0.7833789303666796,0.4543135015965521,0.14703425852986643,0.2320884687487813,0.18702559019926862,0.4515703720792386,0.45253466914555035,0.6020255924545638,0
0.6907824871116078,0.7317291295442307,0.7833789303666796,0.4543135015965521,0.14703425852986643,0.2320884687487813,0.18702559019926862,0.4515703720792386,0.45253466914555035,0.6020255924545638,0
0.6907824871116078,0.7317291295442307,0.7833789303666796,0.4543135015965521,0.14703425852986643,0.2320884687487813,0.18702559019926862,0.4515703720792386,0.45253466914555035,0.6020255924545638,0
0.6907824871116078,0.7317291295442307,0.7833789303666796,0.4543135015965521,0.14703425852986643,0.2320884687487813,0.18702559019926862,0.4515703720792386,0.45253466914555035,0.6020255924545638,0
